Event	ID	Name			Wwise Object Path	Notes
	100151336	Ambient_Campfire_Stop			\Default Work Unit\SFX\Ambient\3D Emitters\Continuous\Ambient_Campfire_Stop	
	120976108	Ambient_Torch			\Default Work Unit\SFX\Ambient\3D Emitters\Continuous\Ambient_Torch	
	808893336	UI_QuestRoll_Close			\Default Work Unit\SFX\UI\Quest Roll\Quest Roll\UI_QuestRoll_Close	
	949395292	UI_QuestRoll_Open			\Default Work Unit\SFX\UI\Quest Roll\Quest Roll\UI_QuestRoll_Open	
	2199611969	UI_Inventory_Open			\Default Work Unit\SFX\UI\Inventory\UI_Inventory_Open	
	2278290679	UI_Inventory_Close			\Default Work Unit\SFX\UI\Inventory\UI_Inventory_Close	
	2355650095	Ambient_Crystal_Hum			\Default Work Unit\SFX\Ambient\3D Emitters\Continuous\Ambient_Crystal_Hum	
	2453392179	Player_Footstep			\Default Work Unit\SFX\Player\Player_Footstep	
	3664581270	Ambient_Campfire_Play			\Default Work Unit\SFX\Ambient\3D Emitters\Continuous\Ambient_Campfire_Play	
	3741135221	Music_Region			\Default Work Unit\Music\Music_Region	
	3749307760	UI_Inventory_Roll			\Default Work Unit\SFX\UI\Inventory\UI_Inventory_Roll	
	4254124015	Destruction_Container			\Default Work Unit\SFX\Destruction\Destruction_Container	
	4275106484	Ambient_Lava			\Default Work Unit\SFX\Ambient\3D Emitters\Continuous\Ambient_Lava	

Switch Group	ID	Name			Wwise Object Path	Notes
	2471758783	Player_MovementSpeed			\Default Work Unit\Player_MovementSpeed	
	4064446173	Surface_Type			\Default Work Unit\Surface_Type	

Switch	ID	Name	Switch Group			Notes
	712161704	Run	Player_MovementSpeed			
	2108779966	Walk	Player_MovementSpeed			
	286660663	Rubble	Surface_Type			
	389757836	Agent	Surface_Type			
	442447909	Barrel	Surface_Type			
	582824249	Leaves	Surface_Type			
	803837735	Sand	Surface_Type			
	1216965916	Stone	Surface_Type			
	1647104456	Enemy_EvilCrawler	Surface_Type			
	2058049674	Wood	Surface_Type			
	2195636714	Dirt	Surface_Type			
	2473969246	Metal	Surface_Type			
	2654748154	Water	Surface_Type			
	3065846598	Enemy_EvilHead	Surface_Type			
	3098439042	Crate	Surface_Type			
	3276966729	Enemy_EvilSpitPlant	Surface_Type			
	3444057113	Crystal	Surface_Type			
	4248645337	Grass	Surface_Type			

State Group	ID	Name			Wwise Object Path	Notes
	2106907484	Music_Regions			\Default Work Unit\Music_Regions	

State	ID	Name	State Group			Notes
	608898761	Dungeon	Music_Regions			
	748895195	None	Music_Regions			
	1421251628	Woodlands	Music_Regions			
	1850388778	Desert	Music_Regions			
	3132368115	WwizardHouse	Music_Regions			
	3160623154	Silent	Music_Regions			
	3424056949	Nowhere	Music_Regions			
	3945572659	Village	Music_Regions			
	4122393694	Cave	Music_Regions			

Game Parameter	ID	Name			Wwise Object Path	Notes
	1333239961	MenuSlider_Master_Volume			\Default Work Unit\MenuSlider_Master_Volume	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	703229218	Woodlands_Day_120BPM_4_4_L8M_P0	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\Voices\English(US)\Music\Explore\Woodlands_Day_120BPM_4_4_L8M_P0_FBC78EF0.wem		\Interactive Music Hierarchy\Default Work Unit\Music\Explore\Explore\Woodlands\Woodlands_Day_120BPM_4_4_L8M_P0\Woodlands_Day_120BPM_4_4_L8M_P0		3840160
	706146512	BAS_Player_Footstep_stone_run_05	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Run\Stone\BAS_Player_Footstep_stone_run_05_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Run\Stone\BAS_Player_Footstep_stone_run_05		23270
	712050982	BAS_Player_Footstep_water_run_05	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Run\Water\BAS_Player_Footstep_water_run_05_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Run\Water\BAS_Player_Footstep_water_run_05		23270
	718581162	BAS_Player_Footstep_wood_run_05	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Run\Wood\BAS_Player_Footstep_wood_run_05_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Run\Wood\BAS_Player_Footstep_wood_run_05		23270
	721834821	BAS_Player_Footstep_wood_walk_06	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Wood\BAS_Player_Footstep_wood_walk_06_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Wood\BAS_Player_Footstep_wood_walk_06		47032
	727748107	BAS_Player_Footstep_dirt_run_05	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Run\Dirt\BAS_Player_Footstep_dirt_run_05_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Run\Dirt\BAS_Player_Footstep_dirt_run_05		23270
	728586472	Village_120BPM_4_4_L8M_P1M	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\Voices\English(US)\Music\Explore\Village_120BPM_4_4_L8M_P1M_FBC78EF0.wem		\Interactive Music Hierarchy\Default Work Unit\Music\Explore\Explore\Village\Village_120BPM_4_4_L8M_P1M\Village_120BPM_4_4_L8M_P1M		4224160
	735213831	BAS_Player_Footstep_dirt_run_04	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Run\Dirt\BAS_Player_Footstep_dirt_run_04_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Run\Dirt\BAS_Player_Footstep_dirt_run_04		26120
	736132810	BAS_Player_Footstep_stone_run_04	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Run\Stone\BAS_Player_Footstep_stone_run_04_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Run\Stone\BAS_Player_Footstep_stone_run_04		26120
	746707180	BAS_Player_Footstep_grass_run_05	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Run\Grass\BAS_Player_Footstep_grass_run_05_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Run\Grass\BAS_Player_Footstep_grass_run_05		23270
	753814527	BAS_Player_Footstep_water_walk_02	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Water\BAS_Player_Footstep_water_walk_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Water\BAS_Player_Footstep_water_walk_02		51004
	754155830	BAS_Crate_Destroy_06	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Destruction\BAS_Crate_Destroy_06_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Destruction\Destruction\Crate\BAS_Crate_Destroy_06		125102
	757589447	BAS_Player_Footstep_dirt_run_03	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Run\Dirt\BAS_Player_Footstep_dirt_run_03_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Run\Dirt\BAS_Player_Footstep_dirt_run_03		26496
	763664468	BAS_QuestRoll_Close	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\BAS_QuestRoll_Close_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Quest Roll\BAS_QuestRoll_Close		112358
	765446519	BAS_Player_Footstep_sand_walk_06	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Sand\BAS_Player_Footstep_sand_walk_06_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Sand\BAS_Player_Footstep_sand_walk_06		23686
	765703790	BAS_Destroy_Wood_02	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Destruction\BAS_Destroy_Wood_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Destruction\Destruction\Wood\BAS_Destroy_Wood_02		77920
	784090016	Dungeon_120BPM_4_4_L8M_P1M	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\Voices\English(US)\Music\Explore\Dungeon_120BPM_4_4_L8M_P1M_FBC78EF0.wem		\Interactive Music Hierarchy\Default Work Unit\Music\Explore\Explore\Dungeon\Dungeon_120BPM_4_4_L8M_P1M\Dungeon_120BPM_4_4_L8M_P1M		4224160
	791670202	BAS_Crystal_Ringing	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Ambient_Emitters\BAS_Crystal_Ringing_FBC78EF0.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambient_Emitters\BAS_Crystal_Ringing		2469760
	794267249	BAS_Player_Footstep_wood_run_03	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Run\Wood\BAS_Player_Footstep_wood_run_03_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Run\Wood\BAS_Player_Footstep_wood_run_03		26496
	820958174	BAS_Player_Footstep_grass_walk_06	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Grass\BAS_Player_Footstep_grass_walk_06_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Grass\BAS_Player_Footstep_grass_walk_06		47032
	823905610	BAS_Player_Footstep_stone_walk_06	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Stone\BAS_Player_Footstep_stone_walk_06_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Stone\BAS_Player_Footstep_stone_walk_06		47032
	827914136	BAS_Player_Footstep_wood_walk_01	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Wood\BAS_Player_Footstep_wood_walk_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Wood\BAS_Player_Footstep_wood_walk_01		47220
	828307132	BAS_Player_Footstep_rubble_run_05	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Run\Rubble\BAS_Player_Footstep_rubble_run_05_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Run\Rubble\BAS_Player_Footstep_rubble_run_05		23270
	830441439	BAS_Player_Footstep_grass_run_06	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Run\Grass\BAS_Player_Footstep_grass_run_06_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Run\Grass\BAS_Player_Footstep_grass_run_06		25928
	849484276	BAS_Player_Footstep_dirt_walk_01	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Dirt\BAS_Player_Footstep_dirt_walk_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Dirt\BAS_Player_Footstep_dirt_walk_01		47220
	853925379	BAS_Player_Footstep_rubble_walk_05	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Rubble\BAS_Player_Footstep_rubble_walk_05_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Rubble\BAS_Player_Footstep_rubble_walk_05		47410
	866320501	BAS_Player_Footstep_grass_walk_05	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Grass\BAS_Player_Footstep_grass_walk_05_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Grass\BAS_Player_Footstep_grass_walk_05		47410
	872184044	BAS_Player_Footstep_sand_walk_01	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Sand\BAS_Player_Footstep_sand_walk_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Sand\BAS_Player_Footstep_sand_walk_01		40918
	879593838	BAS_Player_Footstep_water_run_04	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Run\Water\BAS_Player_Footstep_water_run_04_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Run\Water\BAS_Player_Footstep_water_run_04		26120
	884791268	BAS_Player_Footstep_rubble_run_01	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Run\Rubble\BAS_Player_Footstep_rubble_run_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Run\Rubble\BAS_Player_Footstep_rubble_run_01		26756
	890749045	BAS_Player_Footstep_dirt_walk_02	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Dirt\BAS_Player_Footstep_dirt_walk_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Dirt\BAS_Player_Footstep_dirt_walk_02		51004
	915405511	BAS_Player_Footstep_sand_walk_03	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Sand\BAS_Player_Footstep_sand_walk_03_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Sand\BAS_Player_Footstep_sand_walk_03		36200
	936501037	BAS_Player_Footstep_water_walk_05	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Water\BAS_Player_Footstep_water_walk_05_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Water\BAS_Player_Footstep_water_walk_05		47410
	940985787	BAS_Player_Footstep_water_run_03	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Run\Water\BAS_Player_Footstep_water_run_03_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Run\Water\BAS_Player_Footstep_water_run_03		26496
	962983582	BAS_Player_Footstep_wood_walk_04	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Wood\BAS_Player_Footstep_wood_walk_04_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Wood\BAS_Player_Footstep_wood_walk_04		45328
	969097189	BAS_Player_Footstep_water_walk_03	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Water\BAS_Player_Footstep_water_walk_03_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Water\BAS_Player_Footstep_water_walk_03		48070
	976929299	BAS_Player_Footstep_wood_walk_05	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Wood\BAS_Player_Footstep_wood_walk_05_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Wood\BAS_Player_Footstep_wood_walk_05		47410
	980595778	BAS_Player_Footstep_grass_walk_04	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Grass\BAS_Player_Footstep_grass_walk_04_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Grass\BAS_Player_Footstep_grass_walk_04		45328
	985779345	BAS_Player_Footstep_stone_walk_01	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Stone\BAS_Player_Footstep_stone_walk_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Stone\BAS_Player_Footstep_stone_walk_01		47220
	996036582	BAS_Player_Footstep_dirt_walk_05	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Dirt\BAS_Player_Footstep_dirt_walk_05_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Dirt\BAS_Player_Footstep_dirt_walk_05		47410
	1004424105	BAS_Player_Footstep_water_walk_06	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Water\BAS_Player_Footstep_water_walk_06_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Water\BAS_Player_Footstep_water_walk_06		47032
	1010832280	BAS_Player_Footstep_sand_walk_02	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Sand\BAS_Player_Footstep_sand_walk_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Sand\BAS_Player_Footstep_sand_walk_02		35914
	1022837679	BAS_Destroy_Wood_01	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Destruction\BAS_Destroy_Wood_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Destruction\Destruction\Wood\BAS_Destroy_Wood_01		124000
	1026988491	BAS_Player_Footstep_dirt_walk_04	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Walk\Dirt\BAS_Player_Footstep_dirt_walk_04_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Walk\Dirt\BAS_Player_Footstep_dirt_walk_04		45328
	1034766675	Desert_120BPM_4_4_L8M_P0	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\Voices\English(US)\Music\Explore\Desert_120BPM_4_4_L8M_P0_FBC78EF0.wem		\Interactive Music Hierarchy\Default Work Unit\Music\Explore\Explore\Desert\Desert_120BPM_4_4_L8M_P0\Desert_120BPM_4_4_L8M_P0		6912160
	1047719791	BAS_Player_Footstep_stone_run_03	C:\Users\julia\OneDrive\Documents\GitHub\WwiseAudioProject\WwiseProject\.cache\Windows\SFX\Footsteps\Run\Stone\BAS_Player_Footstep_stone_run_03_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footstep\Run\Stone\BAS_Player_Footstep_stone_run_03		26496

